location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Malta,2022-10-14,70-79,101.41,99.88,80.76
Malta,2022-10-14,80+,102.4,101.6,80.48
Malta,2022-10-21,0-17,47.69,45.39,0.32
Malta,2022-10-21,18-24,93.54,92.82,67.84
Malta,2022-10-21,25-49,93.04,93.02,77.6
Malta,2022-10-21,50-59,91.87,90.43,89.98
Malta,2022-10-21,60-69,96.14,93.7,95.26
Malta,2022-10-21,70-79,101.41,99.88,80.76
Malta,2022-10-21,80+,102.4,101.6,80.48
Malta,2022-10-28,0-17,47.69,45.39,0.32
Malta,2022-10-28,18-24,93.54,92.82,67.84
Malta,2022-10-28,25-49,93.04,93.02,77.6
Malta,2022-10-28,50-59,91.88,90.43,89.98
Malta,2022-10-28,60-69,96.14,93.7,95.26
Malta,2022-10-28,70-79,101.41,99.88,80.76
Malta,2022-10-28,80+,102.4,101.6,80.48
Malta,2022-11-04,0-17,47.69,45.39,0.38
Malta,2022-11-04,18-24,93.54,92.82,67.88
Malta,2022-11-04,25-49,93.04,93.02,77.62
Malta,2022-11-04,50-59,91.88,90.43,89.99
Malta,2022-11-04,60-69,96.14,93.7,95.27
Malta,2022-11-04,70-79,101.41,99.88,80.77
Malta,2022-11-04,80+,102.4,101.6,80.5
Malta,2022-11-11,0-17,47.7,45.4,0.4
Malta,2022-11-11,18-24,93.54,92.82,67.89
Malta,2022-11-11,25-49,93.04,93.02,77.64
Malta,2022-11-11,50-59,91.88,90.44,90.01
Malta,2022-11-11,60-69,96.14,93.7,95.28
Malta,2022-11-11,70-79,101.41,99.88,80.78
Malta,2022-11-11,80+,102.4,101.61,80.55
Malta,2022-11-18,0-17,47.7,45.4,0.4
Malta,2022-11-18,18-24,93.54,92.82,67.89
Malta,2022-11-18,25-49,93.04,93.02,77.64
Malta,2022-11-18,50-59,91.88,90.44,90.01
Malta,2022-11-18,60-69,96.14,93.7,95.28
Malta,2022-11-18,70-79,101.41,99.88,80.78
Malta,2022-11-18,80+,102.4,101.61,80.56
Malta,2022-11-25,0-17,47.7,45.4,0.4
Malta,2022-11-25,18-24,93.54,92.82,67.89
Malta,2022-11-25,25-49,93.04,93.02,77.64
Malta,2022-11-25,50-59,91.88,90.44,90.01
Malta,2022-11-25,60-69,96.14,93.7,95.28
Malta,2022-11-25,70-79,101.41,99.88,80.78
Malta,2022-11-25,80+,102.4,101.61,80.56
Malta,2022-12-02,0-17,47.7,45.4,0.41
Malta,2022-12-02,18-24,93.54,92.82,67.9
Malta,2022-12-02,25-49,93.04,93.02,77.65
Malta,2022-12-02,50-59,91.88,90.44,90.01
Malta,2022-12-02,60-69,96.14,93.7,95.29
Malta,2022-12-02,70-79,101.41,99.88,80.79
Malta,2022-12-02,80+,102.4,101.61,80.56
Malta,2022-12-09,0-17,47.7,45.4,0.42
Malta,2022-12-09,18-24,93.54,92.82,67.9
Malta,2022-12-09,25-49,93.04,93.02,77.65
Malta,2022-12-09,50-59,91.88,90.44,90.01
Malta,2022-12-09,60-69,96.14,93.7,95.29
Malta,2022-12-09,70-79,101.41,99.88,80.79
Malta,2022-12-09,80+,102.4,101.61,80.56
Malta,2022-12-16,0-17,47.7,45.4,0.42
Malta,2022-12-16,18-24,93.54,92.83,67.91
Malta,2022-12-16,25-49,93.05,93.02,77.65
Malta,2022-12-16,50-59,91.88,90.44,90.02
Malta,2022-12-16,60-69,96.14,93.7,95.29
Malta,2022-12-16,70-79,101.41,99.89,80.8
Malta,2022-12-16,80+,102.4,101.61,80.57
Malta,2022-12-23,0-17,47.7,45.4,0.42
Malta,2022-12-23,18-24,93.54,92.83,67.91
Malta,2022-12-23,25-49,93.05,93.02,77.66
Malta,2022-12-23,50-59,91.88,90.44,90.02
Malta,2022-12-23,60-69,96.14,93.7,95.29
Malta,2022-12-23,70-79,101.41,99.89,80.8
Malta,2022-12-23,80+,102.4,101.61,80.57
Malta,2022-12-30,0-17,47.7,45.4,0.42
Malta,2022-12-30,18-24,93.54,92.83,67.92
Malta,2022-12-30,25-49,93.05,93.02,77.67
Malta,2022-12-30,50-59,91.88,90.44,90.03
Malta,2022-12-30,60-69,96.14,93.7,95.29
Malta,2022-12-30,70-79,101.41,99.89,80.8
Malta,2022-12-30,80+,102.4,101.61,80.57
Malta,2023-01-06,0-17,47.7,45.4,0.44
Malta,2023-01-06,18-24,93.54,92.83,67.93
Malta,2023-01-06,25-49,93.05,93.02,77.68
Malta,2023-01-06,50-59,91.89,90.44,90.03
Malta,2023-01-06,60-69,96.14,93.7,95.29
Malta,2023-01-06,70-79,101.41,99.89,80.8
Malta,2023-01-06,80+,102.4,101.61,80.57
Malta,2023-01-13,0-17,47.7,45.4,0.45
Malta,2023-01-13,18-24,93.54,92.83,67.94
Malta,2023-01-13,25-49,93.05,93.03,77.68
Malta,2023-01-13,50-59,91.89,90.44,90.03
Malta,2023-01-13,60-69,96.14,93.7,95.29
Malta,2023-01-13,70-79,101.41,99.89,80.8
Malta,2023-01-13,80+,102.4,101.61,80.57
Malta,2023-01-20,0-17,47.7,45.4,0.45
Malta,2023-01-20,18-24,93.54,92.83,67.94
Malta,2023-01-20,25-49,93.05,93.03,77.68
Malta,2023-01-20,50-59,91.89,90.44,90.03
Malta,2023-01-20,60-69,96.14,93.71,95.29
Malta,2023-01-20,70-79,101.41,99.89,80.8
Malta,2023-01-20,80+,102.4,101.61,80.58
Malta,2023-01-27,0-17,47.7,45.4,0.47
Malta,2023-01-27,18-24,93.54,92.83,67.94
Malta,2023-01-27,25-49,93.05,93.03,77.69
Malta,2023-01-27,50-59,91.89,90.44,90.03
Malta,2023-01-27,60-69,96.15,93.71,95.3
Malta,2023-01-27,70-79,101.41,99.89,80.8
Malta,2023-01-27,80+,102.4,101.61,80.58
Malta,2023-02-03,0-17,47.7,45.4,0.47
Malta,2023-02-03,18-24,93.54,92.83,67.94
Malta,2023-02-03,25-49,93.05,93.03,77.69
Malta,2023-02-03,50-59,91.89,90.44,90.03
Malta,2023-02-03,60-69,96.15,93.71,95.3
Malta,2023-02-03,70-79,101.41,99.89,80.8
Malta,2023-02-03,80+,102.4,101.61,80.58
Malta,2023-02-10,0-17,47.7,45.4,0.47
Malta,2023-02-10,18-24,93.54,92.83,67.95
Malta,2023-02-10,25-49,93.05,93.03,77.69
Malta,2023-02-10,50-59,91.89,90.44,90.03
Malta,2023-02-10,60-69,96.15,93.71,95.3
Malta,2023-02-10,70-79,101.41,99.89,80.8
Malta,2023-02-10,80+,102.4,101.61,80.58
Malta,2023-02-17,0-17,47.71,45.4,0.47
Malta,2023-02-17,18-24,93.54,92.84,67.95
Malta,2023-02-17,25-49,93.05,93.03,77.7
Malta,2023-02-17,50-59,91.89,90.45,90.03
Malta,2023-02-17,60-69,96.15,93.71,95.3
Malta,2023-02-17,70-79,101.41,99.89,80.81
Malta,2023-02-17,80+,102.4,101.61,80.58
Malta,2023-02-24,0-17,47.71,45.4,0.47
Malta,2023-02-24,18-24,93.54,92.84,67.95
Malta,2023-02-24,25-49,93.05,93.03,77.7
Malta,2023-02-24,50-59,91.89,90.45,90.03
Malta,2023-02-24,60-69,96.15,93.71,95.3
Malta,2023-02-24,70-79,101.41,99.89,80.81
Malta,2023-02-24,80+,102.4,101.61,80.59
Malta,2023-03-03,0-17,47.71,45.4,0.47
Malta,2023-03-03,18-24,93.55,92.84,67.96
Malta,2023-03-03,25-49,93.05,93.03,77.71
Malta,2023-03-03,50-59,91.89,90.45,90.03
Malta,2023-03-03,60-69,96.15,93.71,95.3
Malta,2023-03-03,70-79,101.41,99.89,80.81
Malta,2023-03-03,80+,102.4,101.61,80.59
Malta,2023-03-10,0-17,47.71,45.4,0.47
Malta,2023-03-10,18-24,93.55,92.84,67.96
Malta,2023-03-10,25-49,93.05,93.03,77.71
Malta,2023-03-10,50-59,91.89,90.45,90.03
Malta,2023-03-10,60-69,96.15,93.71,95.3
Malta,2023-03-10,70-79,101.41,99.89,80.82
Malta,2023-03-10,80+,102.4,101.61,80.59
Malta,2023-03-17,0-17,47.71,45.4,0.47
Malta,2023-03-17,18-24,93.55,92.84,67.96
Malta,2023-03-17,25-49,93.05,93.03,77.71
Malta,2023-03-17,50-59,91.89,90.45,90.03
Malta,2023-03-17,60-69,96.15,93.71,95.3
Malta,2023-03-17,70-79,101.41,99.89,80.82
Malta,2023-03-17,80+,102.4,101.61,80.59
Malta,2023-03-24,0-17,47.71,45.4,0.47
Malta,2023-03-24,18-24,93.55,92.84,67.96
Malta,2023-03-24,25-49,93.05,93.03,77.71
Malta,2023-03-24,50-59,91.89,90.45,90.03
Malta,2023-03-24,60-69,96.15,93.71,95.3
Malta,2023-03-24,70-79,101.41,99.89,80.82
Malta,2023-03-24,80+,102.4,101.61,80.59
Malta,2023-03-31,0-17,47.71,45.4,0.47
Malta,2023-03-31,18-24,93.55,92.84,67.96
Malta,2023-03-31,25-49,93.05,93.03,77.72
Malta,2023-03-31,50-59,91.89,90.45,90.03
Malta,2023-03-31,60-69,96.15,93.71,95.3
Malta,2023-03-31,70-79,101.41,99.89,80.82
Malta,2023-03-31,80+,102.4,101.61,80.59
Malta,2023-04-07,0-17,47.71,45.4,0.48
Malta,2023-04-07,18-24,93.55,92.84,67.96
Malta,2023-04-07,25-49,93.05,93.03,77.72
Malta,2023-04-07,50-59,91.89,90.45,90.03
Malta,2023-04-07,60-69,96.15,93.71,95.3
Malta,2023-04-07,70-79,101.41,99.89,80.82
Malta,2023-04-07,80+,102.4,101.61,80.59
Malta,2023-04-14,0-17,47.71,45.4,0.48
Malta,2023-04-14,18-24,93.55,92.84,67.96
Malta,2023-04-14,25-49,93.05,93.03,77.72
Malta,2023-04-14,50-59,91.89,90.45,90.03
Malta,2023-04-14,60-69,96.15,93.71,95.3
Malta,2023-04-14,70-79,101.41,99.89,80.82
Malta,2023-04-14,80+,102.4,101.61,80.59
Malta,2023-04-21,0-17,47.71,45.4,0.48
Malta,2023-04-21,18-24,93.55,92.84,67.96
Malta,2023-04-21,25-49,93.05,93.03,77.72
Malta,2023-04-21,50-59,91.89,90.45,90.03
Malta,2023-04-21,60-69,96.15,93.71,95.3
Malta,2023-04-21,70-79,101.41,99.89,80.82
Malta,2023-04-21,80+,102.4,101.61,80.59
Malta,2023-04-28,0-17,47.71,45.41,0.48
Malta,2023-04-28,18-24,93.55,92.84,67.96
Malta,2023-04-28,25-49,93.05,93.03,77.72
Malta,2023-04-28,50-59,91.89,90.45,90.03
Malta,2023-04-28,60-69,96.15,93.71,95.3
Malta,2023-04-28,70-79,101.41,99.89,80.82
Malta,2023-04-28,80+,102.4,101.61,80.59
Malta,2023-05-05,0-17,47.71,45.41,0.48
Malta,2023-05-05,18-24,93.55,92.84,67.96
Malta,2023-05-05,25-49,93.06,93.03,77.72
Malta,2023-05-05,50-59,91.89,90.45,90.03
Malta,2023-05-05,60-69,96.15,93.71,95.3
Malta,2023-05-05,70-79,101.41,99.89,80.82
Malta,2023-05-05,80+,102.4,101.61,80.59
Malta,2023-05-12,0-17,47.71,45.41,0.48
Malta,2023-05-12,18-24,93.55,92.84,67.96
Malta,2023-05-12,25-49,93.06,93.03,77.72
Malta,2023-05-12,50-59,91.89,90.45,90.03
Malta,2023-05-12,60-69,96.15,93.71,95.3
Malta,2023-05-12,70-79,101.41,99.89,80.82
Malta,2023-05-12,80+,102.4,101.61,80.59
Malta,2023-05-19,0-17,47.71,45.41,0.48
Malta,2023-05-19,18-24,93.55,92.84,67.96
Malta,2023-05-19,25-49,93.06,93.03,77.72
Malta,2023-05-19,50-59,91.89,90.45,90.03
Malta,2023-05-19,60-69,96.15,93.71,95.3
Malta,2023-05-19,70-79,101.41,99.89,80.82
Malta,2023-05-19,80+,102.4,101.61,80.59
Malta,2023-05-26,0-17,47.71,45.41,0.48
Malta,2023-05-26,18-24,93.55,92.84,67.96
Malta,2023-05-26,25-49,93.06,93.03,77.72
Malta,2023-05-26,50-59,91.89,90.45,90.03
Malta,2023-05-26,60-69,96.15,93.71,95.3
Malta,2023-05-26,70-79,101.41,99.89,80.82
Malta,2023-05-26,80+,102.4,101.61,80.59
Malta,2023-06-02,0-17,47.71,45.41,0.48
Malta,2023-06-02,18-24,93.55,92.84,67.96
Malta,2023-06-02,25-49,93.06,93.03,77.72
Malta,2023-06-02,50-59,91.89,90.45,90.03
Malta,2023-06-02,60-69,96.15,93.71,95.3
Malta,2023-06-02,70-79,101.41,99.89,80.82
Malta,2023-06-02,80+,102.4,101.61,80.59
Malta,2023-06-09,0-17,47.71,45.41,0.48
Malta,2023-06-09,18-24,93.55,92.84,67.96
Malta,2023-06-09,25-49,93.06,93.03,77.72
Malta,2023-06-09,50-59,91.89,90.45,90.03
Malta,2023-06-09,60-69,96.15,93.71,95.3
Malta,2023-06-09,70-79,101.41,99.89,80.82
Malta,2023-06-09,80+,102.4,101.61,80.59
Malta,2023-06-16,0-17,47.72,45.41,0.48
Malta,2023-06-16,18-24,93.55,92.84,67.96
Malta,2023-06-16,25-49,93.06,93.03,77.72
Malta,2023-06-16,50-59,91.89,90.45,90.03
Malta,2023-06-16,60-69,96.15,93.71,95.3
Malta,2023-06-16,70-79,101.41,99.89,80.82
Malta,2023-06-16,80+,102.4,101.61,80.59
Malta,2023-06-23,0-17,47.72,45.41,0.48
Malta,2023-06-23,18-24,93.55,92.84,67.96
Malta,2023-06-23,25-49,93.06,93.03,77.72
Malta,2023-06-23,50-59,91.89,90.45,90.03
Malta,2023-06-23,60-69,96.15,93.71,95.3
Malta,2023-06-23,70-79,101.41,99.89,80.82
Malta,2023-06-23,80+,102.4,101.61,80.59
Malta,2023-06-30,0-17,47.72,45.41,0.48
Malta,2023-06-30,18-24,93.55,92.84,67.96
Malta,2023-06-30,25-49,93.06,93.03,77.72
Malta,2023-06-30,50-59,91.89,90.45,90.03
Malta,2023-06-30,60-69,96.15,93.71,95.3
Malta,2023-06-30,70-79,101.41,99.89,80.82
Malta,2023-06-30,80+,102.4,101.61,80.59
Malta,2023-07-07,0-17,47.72,45.41,0.48
Malta,2023-07-07,18-24,93.55,92.84,67.96
Malta,2023-07-07,25-49,93.06,93.03,77.72
Malta,2023-07-07,50-59,91.89,90.45,90.03
Malta,2023-07-07,60-69,96.15,93.71,95.3
Malta,2023-07-07,70-79,101.41,99.89,80.82
Malta,2023-07-07,80+,102.4,101.61,80.59
Malta,2023-07-14,0-17,47.72,45.41,0.48
Malta,2023-07-14,18-24,93.55,92.84,67.96
Malta,2023-07-14,25-49,93.06,93.03,77.72
Malta,2023-07-14,50-59,91.89,90.45,90.03
Malta,2023-07-14,60-69,96.15,93.71,95.3
Malta,2023-07-14,70-79,101.41,99.89,80.82
Malta,2023-07-14,80+,102.4,101.61,80.59
Malta,2023-07-21,0-17,47.72,45.41,0.48
Malta,2023-07-21,18-24,93.55,92.84,67.96
Malta,2023-07-21,25-49,93.06,93.03,77.72
Malta,2023-07-21,50-59,91.89,90.45,90.03
Malta,2023-07-21,60-69,96.15,93.71,95.3
Malta,2023-07-21,70-79,101.41,99.89,80.82
Malta,2023-07-21,80+,102.4,101.61,80.59
Malta,2023-07-28,0-17,47.72,45.41,0.48
Malta,2023-07-28,18-24,93.55,92.84,67.96
Malta,2023-07-28,25-49,93.06,93.03,77.72
Malta,2023-07-28,50-59,91.89,90.45,90.03
Malta,2023-07-28,60-69,96.15,93.71,95.3
Malta,2023-07-28,70-79,101.41,99.89,80.82
Malta,2023-07-28,80+,102.4,101.61,80.59
Malta,2023-08-04,0-17,47.72,45.41,0.48
Malta,2023-08-04,18-24,93.55,92.84,67.96
Malta,2023-08-04,25-49,93.06,93.03,77.72
Malta,2023-08-04,50-59,91.89,90.45,90.03
Malta,2023-08-04,60-69,96.15,93.71,95.3
Malta,2023-08-04,70-79,101.41,99.89,80.82
Malta,2023-08-04,80+,102.4,101.61,80.59
Malta,2023-08-11,0-17,47.72,45.41,0.48
Malta,2023-08-11,18-24,93.55,92.84,67.96
Malta,2023-08-11,25-49,93.06,93.03,77.72
Malta,2023-08-11,50-59,91.89,90.45,90.03
Malta,2023-08-11,60-69,96.15,93.71,95.3
Malta,2023-08-11,70-79,101.41,99.89,80.82
Malta,2023-08-11,80+,102.4,101.61,80.59
Malta,2023-08-18,0-17,47.72,45.41,0.48
Malta,2023-08-18,18-24,93.55,92.84,67.96
Malta,2023-08-18,25-49,93.06,93.03,77.72
Malta,2023-08-18,50-59,91.89,90.45,90.03
Malta,2023-08-18,60-69,96.15,93.71,95.3
Malta,2023-08-18,70-79,101.41,99.89,80.82
Malta,2023-08-18,80+,102.4,101.61,80.59
Malta,2023-08-25,0-17,47.72,45.41,0.48
Malta,2023-08-25,18-24,93.55,92.84,67.96
Malta,2023-08-25,25-49,93.06,93.03,77.72
Malta,2023-08-25,50-59,91.89,90.45,90.03
Malta,2023-08-25,60-69,96.15,93.71,95.3
Malta,2023-08-25,70-79,101.41,99.89,80.82
Malta,2023-08-25,80+,102.4,101.61,80.59
Malta,2023-09-01,0-17,47.72,45.41,0.48
Malta,2023-09-01,18-24,93.55,92.84,67.96
Malta,2023-09-01,25-49,93.06,93.03,77.72
Malta,2023-09-01,50-59,91.89,90.45,90.03
Malta,2023-09-01,60-69,96.15,93.71,95.3
Malta,2023-09-01,70-79,101.41,99.89,80.82
Malta,2023-09-01,80+,102.4,101.61,80.59
Netherlands,2021-01-08,18-24,0.06,0.0,0.0
Netherlands,2021-01-08,25-49,0.39,0.0,0.0
Netherlands,2021-01-08,50-59,0.3,0.0,0.0
Netherlands,2021-01-08,60-69,0.23,0.0,0.0
Netherlands,2021-01-08,70-79,0.01,0.0,0.0
Netherlands,2021-01-08,80+,0.0,0.0,0.0
Netherlands,2021-01-15,18-24,0.19,0.0,0.0
Netherlands,2021-01-15,25-49,0.68,0.0,0.0
Netherlands,2021-01-15,50-59,0.78,0.0,0.0
Netherlands,2021-01-15,60-69,0.75,0.0,0.0
Netherlands,2021-01-15,70-79,0.04,0.0,0.0
Netherlands,2021-01-15,80+,0.01,0.0,0.0
Netherlands,2021-01-22,15-17,0.0,0.0,0.0
Netherlands,2021-01-22,18-24,0.54,0.0,0.0
Netherlands,2021-01-22,25-49,1.21,0.0,0.0
Netherlands,2021-01-22,50-59,1.75,0.0,0.0
Netherlands,2021-01-22,60-69,1.81,0.0,0.0
Netherlands,2021-01-22,70-79,0.2,0.0,0.0
Netherlands,2021-01-22,80+,0.21,0.0,0.0
Netherlands,2021-01-29,15-17,0.0,0.0,0.0
Netherlands,2021-01-29,18-24,0.92,0.03,0.0
Netherlands,2021-01-29,25-49,1.81,0.22,0.0
Netherlands,2021-01-29,50-59,2.77,0.18,0.0
Netherlands,2021-01-29,60-69,2.98,0.14,0.0
Netherlands,2021-01-29,70-79,0.58,0.0,0.0
Netherlands,2021-01-29,80+,3.23,0.0,0.0
Netherlands,2021-02-05,15-17,0.0,0.0,0.0
Netherlands,2021-02-05,18-24,1.14,0.15,0.0
Netherlands,2021-02-05,25-49,2.24,0.57,0.0
Netherlands,2021-02-05,50-59,3.39,0.61,0.0
Netherlands,2021-02-05,60-69,3.66,0.57,0.0
Netherlands,2021-02-05,70-79,0.87,0.03,0.0
Netherlands,2021-02-05,80+,11.96,0.0,0.0
Netherlands,2021-02-12,15-17,0.0,0.0,0.0
Netherlands,2021-02-12,18-24,1.17,0.48,0.0
Netherlands,2021-02-12,25-49,2.29,1.05,0.0
Netherlands,2021-02-12,50-59,3.45,1.54,0.0
Netherlands,2021-02-12,60-69,3.74,1.61,0.0
Netherlands,2021-02-12,70-79,0.91,0.17,0.0
Netherlands,2021-02-12,80+,23.7,0.19,0.0
Netherlands,2021-02-19,15-17,0.0,0.0,0.0
Netherlands,2021-02-19,18-24,1.4,0.79,0.0
Netherlands,2021-02-19,25-49,2.72,1.48,0.0
Netherlands,2021-02-19,50-59,4.03,2.33,0.0
Netherlands,2021-02-19,60-69,4.76,2.46,0.0
Netherlands,2021-02-19,70-79,1.01,0.24,0.0
Netherlands,2021-02-19,80+,32.74,0.22,0.0
Netherlands,2021-02-26,15-17,0.0,0.0,0.0
Netherlands,2021-02-26,18-24,1.69,1.03,0.0
Netherlands,2021-02-26,25-49,3.35,1.88,0.0
Netherlands,2021-02-26,50-59,4.84,2.98,0.0
Netherlands,2021-02-26,60-69,7.95,3.2,0.0
Netherlands,2021-02-26,70-79,1.23,0.58,0.0
Netherlands,2021-02-26,80+,42.27,1.8,0.0
Netherlands,2021-03-05,15-17,0.0,0.0,0.0
Netherlands,2021-03-05,18-24,1.8,1.11,0.0
Netherlands,2021-03-05,25-49,3.63,2.15,0.0
Netherlands,2021-03-05,50-59,5.22,3.3,0.0
Netherlands,2021-03-05,60-69,10.27,3.57,0.0
Netherlands,2021-03-05,70-79,1.44,0.84,0.0
Netherlands,2021-03-05,80+,54.32,3.99,0.0
Netherlands,2021-03-12,15-17,0.0,0.0,0.0
Netherlands,2021-03-12,18-24,2.1,1.13,0.0
Netherlands,2021-03-12,25-49,4.12,2.19,0.0
Netherlands,2021-03-12,50-59,5.95,3.34,0.0
Netherlands,2021-03-12,60-69,12.03,3.62,0.0
Netherlands,2021-03-12,70-79,1.64,0.86,0.0
Netherlands,2021-03-12,80+,63.01,11.2,0.0
Netherlands,2021-03-19,15-17,0.0,0.0,0.0
Netherlands,2021-03-19,18-24,2.12,1.16,0.0
Netherlands,2021-03-19,25-49,4.18,2.23,0.0
Netherlands,2021-03-19,50-59,6.02,3.39,0.0
Netherlands,2021-03-19,60-69,12.31,3.68,0.0
Netherlands,2021-03-19,70-79,1.86,0.9,0.0
Netherlands,2021-03-19,80+,71.33,22.4,0.0
Netherlands,2021-03-26,15-17,0.0,0.0,0.0
Netherlands,2021-03-26,18-24,2.32,1.2,0.0
Netherlands,2021-03-26,25-49,4.58,2.33,0.0
Netherlands,2021-03-26,50-59,6.84,3.5,0.0
Netherlands,2021-03-26,60-69,14.79,3.82,0.0
Netherlands,2021-03-26,70-79,2.73,1.03,0.0
Netherlands,2021-03-26,80+,77.63,31.03,0.0
Netherlands,2021-04-02,15-17,0.0,0.0,0.0
Netherlands,2021-04-02,18-24,2.53,1.26,0.0
Netherlands,2021-04-02,25-49,5.12,2.48,0.0
Netherlands,2021-04-02,50-59,7.71,3.67,0.0
Netherlands,2021-04-02,60-69,18.68,4.06,0.0
Netherlands,2021-04-02,70-79,8.72,1.22,0.0
Netherlands,2021-04-02,80+,85.62,40.59,0.0
Netherlands,2021-04-09,15-17,0.0,0.0,0.0
Netherlands,2021-04-09,18-24,2.59,1.29,0.0
Netherlands,2021-04-09,25-49,5.34,2.56,0.0
Netherlands,2021-04-09,50-59,8.05,3.75,0.0
Netherlands,2021-04-09,60-69,23.96,4.24,0.0
Netherlands,2021-04-09,70-79,19.24,1.36,0.0
Netherlands,2021-04-09,80+,91.31,52.09,0.0
Netherlands,2021-04-16,15-17,0.0,0.0,0.0
Netherlands,2021-04-16,18-24,2.67,1.33,0.0
Netherlands,2021-04-16,25-49,5.57,2.64,0.0
Netherlands,2021-04-16,50-59,8.39,3.84,0.0
Netherlands,2021-04-16,60-69,33.48,4.45,0.0
Netherlands,2021-04-16,70-79,40.04,1.53,0.0
Netherlands,2021-04-16,80+,96.8,60.43,0.0
Netherlands,2021-04-23,15-17,0.0,0.0,0.0
Netherlands,2021-04-23,18-24,2.79,1.39,0.0
Netherlands,2021-04-23,25-49,5.93,2.85,0.0
Netherlands,2021-04-23,50-59,8.85,4.12,0.0
Netherlands,2021-04-23,60-69,39.2,4.91,0.0
Netherlands,2021-04-23,70-79,62.58,2.13,0.0
Netherlands,2021-04-23,80+,100.0,69.45,0.0
Netherlands,2021-04-30,15-17,0.0,0.0,0.0
Netherlands,2021-04-30,18-24,3.04,1.53,0.0
Netherlands,2021-04-30,25-49,6.65,3.31,0.0
Netherlands,2021-04-30,50-59,9.89,4.71,0.0
Netherlands,2021-04-30,60-69,45.82,5.53,0.0
Netherlands,2021-04-30,70-79,83.6,2.89,0.0
Netherlands,2021-04-30,80+,101.03,75.51,0.0
Netherlands,2021-05-07,15-17,0.0,0.0,0.0
Netherlands,2021-05-07,18-24,3.37,1.8,0.0
Netherlands,2021-05-07,25-49,7.38,3.96,0.0
Netherlands,2021-05-07,50-59,10.89,5.59,0.0
Netherlands,2021-05-07,60-69,58.06,6.97,0.0
Netherlands,2021-05-07,70-79,93.46,8.07,0.0
Netherlands,2021-05-07,80+,102.06,83.66,0.0
Netherlands,2021-05-14,15-17,0.0,0.0,0.0
Netherlands,2021-05-14,18-24,4.35,2.1,0.0
Netherlands,2021-05-14,25-49,9.49,4.69,0.0
Netherlands,2021-05-14,50-59,15.1,6.48,0.0
Netherlands,2021-05-14,60-69,71.72,8.93,0.0
Netherlands,2021-05-14,70-79,97.72,17.11,0.0
Netherlands,2021-05-14,80+,102.97,89.35,0.0
Netherlands,2021-05-21,15-17,0.0,0.0,0.0
Netherlands,2021-05-21,18-24,5.84,2.32,0.0
Netherlands,2021-05-21,25-49,12.57,5.34,0.0
Netherlands,2021-05-21,50-59,23.05,7.29,0.0
Netherlands,2021-05-21,60-69,79.9,12.05,0.0
Netherlands,2021-05-21,70-79,98.42,35.95,0.0
Netherlands,2021-05-21,80+,103.43,94.62,0.0
Netherlands,2021-05-28,15-17,0.0,0.0,0.0
Netherlands,2021-05-28,18-24,6.91,2.69,0.0
Netherlands,2021-05-28,25-49,14.54,6.09,0.0
Netherlands,2021-05-28,50-59,34.1,11.22,0.0
Netherlands,2021-05-28,60-69,84.38,14.41,0.0
Netherlands,2021-05-28,70-79,98.77,57.29,0.0
Netherlands,2021-05-28,80+,103.67,97.72,0.0
Netherlands,2021-06-04,10-14,0.0,0.0,0.0
Netherlands,2021-06-04,15-17,0.0,0.0,0.0
Netherlands,2021-06-04,18-24,7.77,3.02,0.0
Netherlands,2021-06-04,25-49,17.18,7.26,0.0
Netherlands,2021-06-04,50-59,48.65,16.05,0.0
Netherlands,2021-06-04,60-69,86.62,19.54,0.0
Netherlands,2021-06-04,70-79,99.05,78.29,0.0
Netherlands,2021-06-04,80+,103.86,98.65,0.0
Netherlands,2021-06-11,10-14,0.0,0.0,0.0
Netherlands,2021-06-11,15-17,0.01,0.0,0.0
Netherlands,2021-06-11,18-24,8.8,3.52,0.0
Netherlands,2021-06-11,25-49,24.94,8.43,0.0
Netherlands,2021-06-11,50-59,68.17,18.37,0.0
Netherlands,2021-06-11,60-69,89.07,31.62,0.0
Netherlands,2021-06-11,70-79,99.5,88.25,0.0
Netherlands,2021-06-11,80+,104.17,99.54,0.0
Netherlands,2021-06-18,10-14,0.0,0.0,0.0
Netherlands,2021-06-18,15-17,0.01,0.0,0.0
Netherlands,2021-06-18,18-24,9.59,4.52,0.0
Netherlands,2021-06-18,25-49,33.61,10.4,0.0
Netherlands,2021-06-18,50-59,76.08,22.33,0.0
Netherlands,2021-06-18,60-69,90.18,46.78,0.0
Netherlands,2021-06-18,70-79,99.71,93.0,0.0
Netherlands,2021-06-18,80+,104.34,100.45,0.0
Netherlands,2021-06-25,10-14,0.01,0.0,0.0
Netherlands,2021-06-25,15-17,0.19,0.0,0.0
Netherlands,2021-06-25,18-24,13.39,7.68,0.0
Netherlands,2021-06-25,25-49,45.18,13.67,0.0
Netherlands,2021-06-25,50-59,78.63,29.5,0.0
Netherlands,2021-06-25,60-69,91.47,58.96,0.0
Netherlands,2021-06-25,70-79,99.91,94.36,0.0
Netherlands,2021-06-25,80+,104.5,101.06,0.0
Netherlands,2021-07-02,10-14,0.07,0.0,0.0
Netherlands,2021-07-02,15-17,0.99,0.0,0.0
Netherlands,2021-07-02,18-24,23.22,11.76,0.0
Netherlands,2021-07-02,25-49,57.89,16.58,0.0
